Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
11,3137ab21-6668-4094-a8b1-db3fce1d1ed9,,no_pay,1,8,VP2,VP1,7,10,11,8,Karte 1,16:21:44.341,1765815704341418500,1765815704341418500,,,
11,,69a2c24e-f3c0-4300-90da-7051bc4cd2f0,no_pay,1,8,VP2,VP2,7,10,11,8,Karte 2,16:21:45.031,1765815705031063800,1765815705031063800,,,
11,9a467b79-38c0-4b7c-b937-350ae89bddca,,no_pay,1,8,VP2,VP1,7,10,11,8,Karte 2,16:21:46.081,1765815706081833400,1765815706081833400,,,
11,,90030695-5258-421c-9e38-1dd58dc245cf,no_pay,1,8,VP2,VP2,7,10,11,8,Hoch,16:21:47.868,1765815707868965600,1765815707868965600,,,
11,9de43ddb-d4e9-42ed-a42f-7fb9e23ae729,,no_pay,1,8,VP2,VP1,7,10,11,8,Wahrheit,16:21:51.575,1765815711575794900,1765815711575794900,,,
11,,,no_pay,1,8,VP2,,7,10,11,8,Showdown,16:21:51.774,1765815711774819600,1765815711774819600,VP2,,
11,,4356ce2f-4ad8-47a1-aaef-c0b815aba97b,no_pay,1,8,VP2,VP2,7,10,11,8,Nächste Runde,16:21:55.081,1765815715081922600,1765815715081922600,,,
11,73d85ce2-eb54-4a46-94dc-2ac27abb67c4,,no_pay,1,8,VP2,VP1,7,10,11,8,Nächste Runde,16:21:57.905,1765815717905131400,1765815717905131400,,,
11,73a507da-7219-40fc-a652-62a3cd60d191,,no_pay,1,9,VP1,VP1,8,7,11,11,Karte 1,16:21:59.894,1765815719894423600,1765815719894423600,,,
11,,a361eddb-047c-4ecc-965d-cea93fd76b4b,no_pay,1,9,VP1,VP2,8,7,11,11,Karte 1,16:22:00.696,1765815720696196200,1765815720696196200,,,
11,4d9d4878-c86c-4abe-ab9a-8b243b9b5c0f,,no_pay,1,9,VP1,VP1,8,7,11,11,Karte 2,16:22:01.928,1765815721928983000,1765815721928983000,,,
11,,4637cbb5-1f68-4afe-a15b-50091b38f120,no_pay,1,9,VP1,VP2,8,7,11,11,Karte 2,16:22:02.501,1765815722501860900,1765815722501860900,,,
11,2dd919f1-5458-41c9-8431-51ea9713d53c,,no_pay,1,9,VP1,VP1,8,7,11,11,Hoch,16:22:04.690,1765815724690982200,1765815724690982200,,,
11,,446b8a86-fe16-4a89-a6c9-6251e6a11805,no_pay,1,9,VP1,VP2,8,7,11,11,Wahrheit,16:22:09.010,1765815729010569700,1765815729010569700,,,
11,,,no_pay,1,9,VP1,,8,7,11,11,Showdown,16:22:09.208,1765815729208880100,1765815729208880100,VP1,,
11,932182a7-8e60-4bfd-a3a0-3348280e434e,,no_pay,1,9,VP1,VP1,8,7,11,11,Nächste Runde,16:22:11.797,1765815731797974900,1765815731797974900,,,
11,,c8a82959-e42b-4925-9bc5-1857cd9f6b35,no_pay,1,9,VP1,VP2,8,7,11,11,Nächste Runde,16:22:12.792,1765815732792127700,1765815732792127700,,,
11,,6a365e26-c5b2-4837-9b4b-b6c407016ef0,no_pay,1,10,VP2,VP2,11,8,7,10,Karte 1,16:22:13.726,1765815733726349100,1765815733726349100,,,
11,62baac4d-c26e-43a8-ad52-79132e67b611,,no_pay,1,10,VP2,VP1,11,8,7,10,Karte 1,16:22:15.207,1765815735207158700,1765815735207158700,,,
11,,9843bc42-438d-40fe-8fd7-773170f6f19a,no_pay,1,10,VP2,VP2,11,8,7,10,Karte 2,16:22:16.154,1765815736154826600,1765815736154826600,,,
11,aaa83159-2d52-40db-bae1-d70a78cf186c,,no_pay,1,10,VP2,VP1,11,8,7,10,Karte 2,16:22:16.962,1765815736962889200,1765815736962889200,,,
11,,ec7ef9c4-3212-4798-9a62-3a6a3fda8239,no_pay,1,10,VP2,VP2,11,8,7,10,Mittel,16:22:18.792,1765815738792124200,1765815738792124200,,,
